/var/spool/slurm-llnl/slurmd/job2259603/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 13:41] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 429.66, Accuracy = 0.11, Loss = 14.912
[2019-05-04 14:08] Train Step 9320/10000, Batch Size = 128, Examples/Sec = 5325.84, Accuracy = 0.08, Loss = 15.873
[2019-05-04 14:08] Train Step 9330/10000, Batch Size = 128, Examples/Sec = 4966.61, Accuracy = 0.11, Loss = 16.234
[2019-05-04 14:08] Train Step 9340/10000, Batch Size = 128, Examples/Sec = 5116.03, Accuracy = 0.09, Loss = 17.362
[2019-05-04 14:08] Train Step 9350/10000, Batch Size = 128, Examples/Sec = 5403.34, Accuracy = 0.12, Loss = 18.326
[2019-05-04 14:08] Train Step 9360/10000, Batch Size = 128, Examples/Sec = 4842.13, Accuracy = 0.12, Loss = 17.453
[2019-05-04 14:08] Train Step 9370/10000, Batch Size = 128, Examples/Sec = 5439.26, Accuracy = 0.16, Loss = 15.386
[2019-05-04 14:08] Train Step 9380/10000, Batch Size = 128, Examples/Sec = 5384.92, Accuracy = 0.06, Loss = 16.803
[2019-05-04 14:08] Train Step 9390/10000, Batch Size = 128, Examples/Sec = 4894.71, Accuracy = 0.05, Loss = 16.482
[2019-05-04 14:08] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 4997.50, Accuracy = 0.16, Loss = 15.168
[2019-05-04 14:08] Train Step 9410/10000, Batch Size = 128, Examples/Sec = 5414.57, Accuracy = 0.09, Loss = 16.346
[2019-05-04 14:08] Train Step 9420/10000, Batch Size = 128, Examples/Sec = 4855.92, Accuracy = 0.05, Loss = 18.438
[2019-05-04 14:08] Train Step 9430/10000, Batch Size = 128, Examples/Sec = 5363.24, Accuracy = 0.12, Loss = 18.346
[2019-05-04 14:08] Train Step 9440/10000, Batch Size = 128, Examples/Sec = 4870.06, Accuracy = 0.10, Loss = 16.328
[2019-05-04 14:08] Train Step 9450/10000, Batch Size = 128, Examples/Sec = 5192.98, Accuracy = 0.08, Loss = 17.180
[2019-05-04 14:08] Train Step 9460/10000, Batch Size = 128, Examples/Sec = 4964.41, Accuracy = 0.08, Loss = 16.951
[2019-05-04 14:08] Train Step 9470/10000, Batch Size = 128, Examples/Sec = 5218.06, Accuracy = 0.09, Loss = 17.591
[2019-05-04 14:08] Train Step 9480/10000, Batch Size = 128, Examples/Sec = 5403.45, Accuracy = 0.08, Loss = 16.014
[2019-05-04 14:08] Train Step 9490/10000, Batch Size = 128, Examples/Sec = 5255.56, Accuracy = 0.06, Loss = 18.718
[2019-05-04 14:08] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 4735.06, Accuracy = 0.10, Loss = 17.708
[2019-05-04 14:08] Train Step 9510/10000, Batch Size = 128, Examples/Sec = 5216.34, Accuracy = 0.08, Loss = 15.004
[2019-05-04 14:08] Train Step 9520/10000, Batch Size = 128, Examples/Sec = 5184.15, Accuracy = 0.08, Loss = 16.479
[2019-05-04 14:08] Train Step 9530/10000, Batch Size = 128, Examples/Sec = 4159.79, Accuracy = 0.06, Loss = 15.925
[2019-05-04 14:08] Train Step 9540/10000, Batch Size = 128, Examples/Sec = 4271.36, Accuracy = 0.14, Loss = 15.299
[2019-05-04 14:08] Train Step 9550/10000, Batch Size = 128, Examples/Sec = 4279.73, Accuracy = 0.06, Loss = 17.157
[2019-05-04 14:08] Train Step 9560/10000, Batch Size = 128, Examples/Sec = 3756.60, Accuracy = 0.09, Loss = 17.502
[2019-05-04 14:08] Train Step 9570/10000, Batch Size = 128, Examples/Sec = 3748.37, Accuracy = 0.12, Loss = 16.301
[2019-05-04 14:08] Train Step 9580/10000, Batch Size = 128, Examples/Sec = 3744.16, Accuracy = 0.09, Loss = 18.030
[2019-05-04 14:08] Train Step 9590/10000, Batch Size = 128, Examples/Sec = 3774.45, Accuracy = 0.18, Loss = 14.464
[2019-05-04 14:09] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 3751.85, Accuracy = 0.11, Loss = 17.688
[2019-05-04 14:09] Train Step 9610/10000, Batch Size = 128, Examples/Sec = 3827.36, Accuracy = 0.12, Loss = 15.974
[2019-05-04 14:09] Train Step 9620/10000, Batch Size = 128, Examples/Sec = 3840.28, Accuracy = 0.10, Loss = 16.980
[2019-05-04 14:09] Train Step 9630/10000, Batch Size = 128, Examples/Sec = 3832.74, Accuracy = 0.13, Loss = 16.132
[2019-05-04 14:09] Train Step 9640/10000, Batch Size = 128, Examples/Sec = 3750.75, Accuracy = 0.09, Loss = 15.672
[2019-05-04 14:09] Train Step 9650/10000, Batch Size = 128, Examples/Sec = 3760.44, Accuracy = 0.12, Loss = 15.464
[2019-05-04 14:09] Train Step 9660/10000, Batch Size = 128, Examples/Sec = 3769.16, Accuracy = 0.06, Loss = 15.884
[2019-05-04 14:09] Train Step 9670/10000, Batch Size = 128, Examples/Sec = 3796.90, Accuracy = 0.12, Loss = 16.319
[2019-05-04 14:09] Train Step 9680/10000, Batch Size = 128, Examples/Sec = 3741.10, Accuracy = 0.12, Loss = 14.394
[2019-05-04 14:09] Train Step 9690/10000, Batch Size = 128, Examples/Sec = 3860.52, Accuracy = 0.08, Loss = 17.749
[2019-05-04 14:09] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 3769.16, Accuracy = 0.09, Loss = 16.310
[2019-05-04 14:09] Train Step 9710/10000, Batch Size = 128, Examples/Sec = 3794.06, Accuracy = 0.14, Loss = 15.369
[2019-05-04 14:09] Train Step 9720/10000, Batch Size = 128, Examples/Sec = 5389.84, Accuracy = 0.11, Loss = 14.976
[2019-05-04 14:09] Train Step 9730/10000, Batch Size = 128, Examples/Sec = 4333.45, Accuracy = 0.10, Loss = 15.703
[2019-05-04 14:09] Train Step 9740/10000, Batch Size = 128, Examples/Sec = 4214.52, Accuracy = 0.05, Loss = 18.502
[2019-05-04 14:09] Train Step 9750/10000, Batch Size = 128, Examples/Sec = 4615.19, Accuracy = 0.11, Loss = 13.861
[2019-05-04 14:09] Train Step 9760/10000, Batch Size = 128, Examples/Sec = 4547.56, Accuracy = 0.12, Loss = 18.267
[2019-05-04 14:09] Train Step 9770/10000, Batch Size = 128, Examples/Sec = 4517.06, Accuracy = 0.10, Loss = 16.369
[2019-05-04 14:09] Train Step 9780/10000, Batch Size = 128, Examples/Sec = 5303.48, Accuracy = 0.11, Loss = 17.564
[2019-05-04 14:09] Train Step 9790/10000, Batch Size = 128, Examples/Sec = 4845.36, Accuracy = 0.12, Loss = 16.569
[2019-05-04 14:09] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 4921.72, Accuracy = 0.09, Loss = 15.796
[2019-05-04 14:09] Train Step 9810/10000, Batch Size = 128, Examples/Sec = 4204.29, Accuracy = 0.08, Loss = 18.624
[2019-05-04 14:09] Train Step 9820/10000, Batch Size = 128, Examples/Sec = 4340.74, Accuracy = 0.16, Loss = 15.618
[2019-05-04 14:09] Train Step 9830/10000, Batch Size = 128, Examples/Sec = 4155.54, Accuracy = 0.05, Loss = 17.730
[2019-05-04 14:09] Train Step 9840/10000, Batch Size = 128, Examples/Sec = 4287.52, Accuracy = 0.09, Loss = 16.531
[2019-05-04 14:09] Train Step 9850/10000, Batch Size = 128, Examples/Sec = 4269.79, Accuracy = 0.11, Loss = 15.955
[2019-05-04 14:09] Train Step 9860/10000, Batch Size = 128, Examples/Sec = 4285.64, Accuracy = 0.07, Loss = 15.425
[2019-05-04 14:09] Train Step 9870/10000, Batch Size = 128, Examples/Sec = 3812.54, Accuracy = 0.09, Loss = 18.461
[2019-05-04 14:09] Train Step 9880/10000, Batch Size = 128, Examples/Sec = 3753.90, Accuracy = 0.10, Loss = 16.870
[2019-05-04 14:09] Train Step 9890/10000, Batch Size = 128, Examples/Sec = 3749.47, Accuracy = 0.07, Loss = 17.137
[2019-05-04 14:09] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 3741.18, Accuracy = 0.12, Loss = 17.129
[2019-05-04 14:09] Train Step 9910/10000, Batch Size = 128, Examples/Sec = 3725.45, Accuracy = 0.09, Loss = 17.713
[2019-05-04 14:09] Train Step 9920/10000, Batch Size = 128, Examples/Sec = 3821.96, Accuracy = 0.09, Loss = 18.854
[2019-05-04 14:09] Train Step 9930/10000, Batch Size = 128, Examples/Sec = 3773.10, Accuracy = 0.08, Loss = 16.190
[2019-05-04 14:09] Train Step 9940/10000, Batch Size = 128, Examples/Sec = 3744.94, Accuracy = 0.10, Loss = 17.792
[2019-05-04 14:09] Train Step 9950/10000, Batch Size = 128, Examples/Sec = 3755.47, Accuracy = 0.04, Loss = 17.924
[2019-05-04 14:09] Train Step 9960/10000, Batch Size = 128, Examples/Sec = 3754.87, Accuracy = 0.07, Loss = 17.529
[2019-05-04 14:09] Train Step 9970/10000, Batch Size = 128, Examples/Sec = 3714.26, Accuracy = 0.09, Loss = 18.119
[2019-05-04 14:09] Train Step 9980/10000, Batch Size = 128, Examples/Sec = 4769.64, Accuracy = 0.09, Loss = 16.659
[2019-05-04 14:09] Train Step 9990/10000, Batch Size = 128, Examples/Sec = 5155.33, Accuracy = 0.07, Loss = 18.428
[2019-05-04 14:09] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 5938.71, Accuracy = 0.09, Loss = 16.900
Done training.
[2019-05-04 14:09] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3894.29, Accuracy = 0.12, Loss = 19.123
[2019-05-04 14:09] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 3888.85, Accuracy = 0.09, Loss = 17.556
[2019-05-04 14:09] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 3734.16, Accuracy = 0.09, Loss = 19.584
[2019-05-04 14:09] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 3901.93, Accuracy = 0.07, Loss = 18.349
[2019-05-04 14:09] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 3918.48, Accuracy = 0.09, Loss = 19.777
[2019-05-04 14:09] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 3686.92, Accuracy = 0.11, Loss = 19.011
[2019-05-04 14:09] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 3957.88, Accuracy = 0.05, Loss = 19.363
[2019-05-04 14:09] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 3947.06, Accuracy = 0.11, Loss = 17.653
[2019-05-04 14:09] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 4167.09, Accuracy = 0.10, Loss = 20.422
[2019-05-04 14:09] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 4541.67, Accuracy = 0.10, Loss = 18.658
[2019-05-04 14:09] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 4545.29, Accuracy = 0.08, Loss = 19.704
[2019-05-04 14:09] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 4475.23, Accuracy = 0.10, Loss = 19.017
[2019-05-04 14:09] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 4562.01, Accuracy = 0.07, Loss = 17.821
[2019-05-04 14:09] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 4538.94, Accuracy = 0.16, Loss = 17.478
[2019-05-04 14:09] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 4474.56, Accuracy = 0.11, Loss = 17.580
[2019-05-04 14:09] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 4422.44, Accuracy = 0.12, Loss = 19.483
[2019-05-04 14:09] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 4457.14, Accuracy = 0.09, Loss = 18.981
[2019-05-04 14:09] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 4537.87, Accuracy = 0.11, Loss = 18.107
[2019-05-04 14:09] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 4519.57, Accuracy = 0.09, Loss = 19.326
[2019-05-04 14:09] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 4541.06, Accuracy = 0.05, Loss = 20.326
[2019-05-04 14:09] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 3916.25, Accuracy = 0.08, Loss = 19.973
[2019-05-04 14:09] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 3707.52, Accuracy = 0.09, Loss = 18.111
[2019-05-04 14:09] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 3847.74, Accuracy = 0.11, Loss = 18.125
[2019-05-04 14:09] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 4205.38, Accuracy = 0.08, Loss = 17.982
[2019-05-04 14:09] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 4030.38, Accuracy = 0.09, Loss = 17.326
[2019-05-04 14:09] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 4245.18, Accuracy = 0.13, Loss = 18.943
[2019-05-04 14:09] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 4098.00, Accuracy = 0.07, Loss = 18.552
[2019-05-04 14:09] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 4132.00, Accuracy = 0.13, Loss = 20.425
[2019-05-04 14:09] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 4605.80, Accuracy = 0.12, Loss = 17.921
[2019-05-04 14:09] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 4468.75, Accuracy = 0.15, Loss = 16.724
[2019-05-04 14:09] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 4513.83, Accuracy = 0.09, Loss = 20.049
[2019-05-04 14:09] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 4532.39, Accuracy = 0.13, Loss = 18.520
[2019-05-04 14:09] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 4566.51, Accuracy = 0.14, Loss = 17.672
[2019-05-04 14:09] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 4433.25, Accuracy = 0.06, Loss = 18.460
[2019-05-04 14:09] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 4463.92, Accuracy = 0.06, Loss = 21.185
[2019-05-04 14:09] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 4540.79, Accuracy = 0.11, Loss = 16.454
[2019-05-04 14:09] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 4388.28, Accuracy = 0.08, Loss = 18.803
[2019-05-04 14:09] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 4566.63, Accuracy = 0.09, Loss = 17.748
[2019-05-04 14:09] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 4454.18, Accuracy = 0.09, Loss = 20.141
[2019-05-04 14:09] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 4526.55, Accuracy = 0.04, Loss = 20.681
[2019-05-04 14:09] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 4540.36, Accuracy = 0.07, Loss = 20.220
[2019-05-04 14:09] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 4471.35, Accuracy = 0.05, Loss = 20.826
[2019-05-04 14:09] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 4524.14, Accuracy = 0.10, Loss = 19.639
[2019-05-04 14:09] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 4518.58, Accuracy = 0.13, Loss = 16.907
[2019-05-04 14:09] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 4873.03, Accuracy = 0.11, Loss = 17.603
[2019-05-04 14:09] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 4527.12, Accuracy = 0.07, Loss = 20.321
[2019-05-04 14:09] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 4531.17, Accuracy = 0.10, Loss = 17.180
[2019-05-04 14:09] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 4488.10, Accuracy = 0.09, Loss = 20.776
[2019-05-04 14:09] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 4403.25, Accuracy = 0.11, Loss = 18.376
[2019-05-04 14:09] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 4577.26, Accuracy = 0.10, Loss = 19.585
[2019-05-04 14:09] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 4531.09, Accuracy = 0.09, Loss = 20.217
[2019-05-04 14:09] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 4562.24, Accuracy = 0.11, Loss = 18.954
[2019-05-04 14:09] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 4573.32, Accuracy = 0.15, Loss = 18.506
[2019-05-04 14:09] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 4792.46, Accuracy = 0.10, Loss = 19.998
[2019-05-04 14:09] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 3784.57, Accuracy = 0.16, Loss = 17.884
[2019-05-04 14:09] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 3780.86, Accuracy = 0.05, Loss = 23.371
[2019-05-04 14:09] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 3843.72, Accuracy = 0.09, Loss = 18.276
[2019-05-04 14:09] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 3904.35, Accuracy = 0.09, Loss = 19.752
[2019-05-04 14:09] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 3780.73, Accuracy = 0.11, Loss = 19.014
[2019-05-04 14:09] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 3802.85, Accuracy = 0.09, Loss = 18.975
[2019-05-04 14:09] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 3788.06, Accuracy = 0.08, Loss = 18.767
[2019-05-04 14:09] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 3586.60, Accuracy = 0.08, Loss = 19.440
[2019-05-04 14:09] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 3680.63, Accuracy = 0.16, Loss = 16.800
[2019-05-04 14:09] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 3645.22, Accuracy = 0.10, Loss = 19.012
[2019-05-04 14:09] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 3527.94, Accuracy = 0.13, Loss = 18.739
[2019-05-04 14:09] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 4590.99, Accuracy = 0.12, Loss = 18.918
[2019-05-04 14:09] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 4570.75, Accuracy = 0.14, Loss = 18.370
[2019-05-04 14:09] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 4460.73, Accuracy = 0.15, Loss = 17.814
[2019-05-04 14:09] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 4499.27, Accuracy = 0.09, Loss = 19.164
[2019-05-04 14:09] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 4445.22, Accuracy = 0.10, Loss = 18.522
[2019-05-04 14:09] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 4560.07, Accuracy = 0.07, Loss = 18.935
[2019-05-04 14:09] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 4501.01, Accuracy = 0.09, Loss = 16.933
[2019-05-04 14:09] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 4476.05, Accuracy = 0.11, Loss = 19.452
[2019-05-04 14:09] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 4567.05, Accuracy = 0.07, Loss = 20.607
[2019-05-04 14:09] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 3961.27, Accuracy = 0.08, Loss = 19.520
[2019-05-04 14:09] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 3890.40, Accuracy = 0.09, Loss = 19.763
[2019-05-04 14:09] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 4147.74, Accuracy = 0.13, Loss = 19.473
[2019-05-04 14:09] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 3975.11, Accuracy = 0.09, Loss = 18.935
[2019-05-04 14:09] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 4063.14, Accuracy = 0.10, Loss = 17.785
[2019-05-04 14:09] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 4519.99, Accuracy = 0.05, Loss = 21.863
[2019-05-04 14:09] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 4573.90, Accuracy = 0.10, Loss = 17.773
[2019-05-04 14:09] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 4492.64, Accuracy = 0.10, Loss = 19.713
[2019-05-04 14:09] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 3629.86, Accuracy = 0.09, Loss = 19.973
[2019-05-04 14:09] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 3670.18, Accuracy = 0.17, Loss = 17.502
[2019-05-04 14:09] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 3405.16, Accuracy = 0.12, Loss = 18.206
[2019-05-04 14:09] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 3419.34, Accuracy = 0.09, Loss = 19.182
[2019-05-04 14:09] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 3495.14, Accuracy = 0.13, Loss = 17.723
[2019-05-04 14:09] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 3488.28, Accuracy = 0.09, Loss = 18.930
[2019-05-04 14:09] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 3447.29, Accuracy = 0.09, Loss = 18.729
[2019-05-04 14:09] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 3654.74, Accuracy = 0.04, Loss = 20.734
[2019-05-04 14:09] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 3667.78, Accuracy = 0.11, Loss = 18.233
[2019-05-04 14:09] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 3638.30, Accuracy = 0.12, Loss = 18.760
[2019-05-04 14:09] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 3642.15, Accuracy = 0.09, Loss = 19.681
[2019-05-04 14:09] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 3509.19, Accuracy = 0.09, Loss = 21.101
[2019-05-04 14:09] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 3664.25, Accuracy = 0.09, Loss = 18.606
[2019-05-04 14:09] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 3638.30, Accuracy = 0.09, Loss = 17.948
[2019-05-04 14:09] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 3634.16, Accuracy = 0.09, Loss = 18.904
[2019-05-04 14:09] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 3509.46, Accuracy = 0.06, Loss = 20.526
[2019-05-04 14:09] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 3719.05, Accuracy = 0.12, Loss = 18.014
[2019-05-04 14:09] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 3775.33, Accuracy = 0.07, Loss = 21.454
[2019-05-04 14:09] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 4002.23, Accuracy = 0.12, Loss = 19.369
[2019-05-04 14:09] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 3943.17, Accuracy = 0.14, Loss = 17.078
[2019-05-04 14:09] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 3742.90, Accuracy = 0.12, Loss = 16.875
[2019-05-04 14:09] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 3731.02, Accuracy = 0.11, Loss = 18.771
[2019-05-04 14:09] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 4379.19, Accuracy = 0.07, Loss = 19.321
[2019-05-04 14:09] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 3862.99, Accuracy = 0.10, Loss = 17.816
[2019-05-04 14:09] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 4596.65, Accuracy = 0.12, Loss = 18.115
[2019-05-04 14:09] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 4073.81, Accuracy = 0.08, Loss = 18.681
[2019-05-04 14:09] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 4213.76, Accuracy = 0.09, Loss = 19.980
[2019-05-04 14:09] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 3937.01, Accuracy = 0.09, Loss = 18.037
[2019-05-04 14:09] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 4180.88, Accuracy = 0.14, Loss = 17.859
[2019-05-04 14:09] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 4231.26, Accuracy = 0.09, Loss = 18.609
[2019-05-04 14:09] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 4590.48, Accuracy = 0.08, Loss = 19.729
[2019-05-04 14:09] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 4482.67, Accuracy = 0.15, Loss = 19.533
