/var/spool/slurm-llnl/slurmd/job2259374/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 12:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 428.15, Accuracy = 0.08, Loss = 17.013
[2019-05-04 13:22] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 4344.07, Accuracy = 0.07, Loss = 18.363
[2019-05-04 13:22] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 4281.03, Accuracy = 0.12, Loss = 17.796
[2019-05-04 13:22] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 4492.72, Accuracy = 0.09, Loss = 16.513
[2019-05-04 13:22] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 4258.78, Accuracy = 0.07, Loss = 17.536
[2019-05-04 13:22] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 4464.73, Accuracy = 0.08, Loss = 18.346
[2019-05-04 13:22] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 4228.20, Accuracy = 0.10, Loss = 18.851
[2019-05-04 13:22] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 3694.35, Accuracy = 0.09, Loss = 17.487
[2019-05-04 13:22] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 4041.33, Accuracy = 0.12, Loss = 16.449
[2019-05-04 13:22] Train Step 3920/10000, Batch Size = 128, Examples/Sec = 4300.64, Accuracy = 0.07, Loss = 19.138
[2019-05-04 13:22] Train Step 3930/10000, Batch Size = 128, Examples/Sec = 4494.67, Accuracy = 0.05, Loss = 18.120
[2019-05-04 13:22] Train Step 3940/10000, Batch Size = 128, Examples/Sec = 4481.21, Accuracy = 0.13, Loss = 17.356
[2019-05-04 13:22] Train Step 3950/10000, Batch Size = 128, Examples/Sec = 4510.91, Accuracy = 0.08, Loss = 16.832
[2019-05-04 13:22] Train Step 3960/10000, Batch Size = 128, Examples/Sec = 4505.31, Accuracy = 0.17, Loss = 15.504
[2019-05-04 13:22] Train Step 3970/10000, Batch Size = 128, Examples/Sec = 4440.29, Accuracy = 0.07, Loss = 17.417
[2019-05-04 13:22] Train Step 3980/10000, Batch Size = 128, Examples/Sec = 4299.82, Accuracy = 0.13, Loss = 17.595
[2019-05-04 13:22] Train Step 3990/10000, Batch Size = 128, Examples/Sec = 4256.89, Accuracy = 0.12, Loss = 17.094
[2019-05-04 13:22] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 4021.35, Accuracy = 0.09, Loss = 15.360
[2019-05-04 13:22] Train Step 4010/10000, Batch Size = 128, Examples/Sec = 4532.32, Accuracy = 0.05, Loss = 19.922
[2019-05-04 13:22] Train Step 4020/10000, Batch Size = 128, Examples/Sec = 4469.19, Accuracy = 0.12, Loss = 17.288
[2019-05-04 13:22] Train Step 4030/10000, Batch Size = 128, Examples/Sec = 4207.02, Accuracy = 0.10, Loss = 17.680
[2019-05-04 13:22] Train Step 4040/10000, Batch Size = 128, Examples/Sec = 4516.34, Accuracy = 0.11, Loss = 17.052
[2019-05-04 13:22] Train Step 4050/10000, Batch Size = 128, Examples/Sec = 4032.29, Accuracy = 0.09, Loss = 18.539
[2019-05-04 13:22] Train Step 4060/10000, Batch Size = 128, Examples/Sec = 4967.44, Accuracy = 0.12, Loss = 17.540
[2019-05-04 13:22] Train Step 4070/10000, Batch Size = 128, Examples/Sec = 4469.90, Accuracy = 0.13, Loss = 18.524
[2019-05-04 13:22] Train Step 4080/10000, Batch Size = 128, Examples/Sec = 4019.01, Accuracy = 0.12, Loss = 16.041
[2019-05-04 13:22] Train Step 4090/10000, Batch Size = 128, Examples/Sec = 4461.77, Accuracy = 0.12, Loss = 17.206
[2019-05-04 13:22] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 4435.63, Accuracy = 0.09, Loss = 17.622
[2019-05-04 13:22] Train Step 4110/10000, Batch Size = 128, Examples/Sec = 4839.42, Accuracy = 0.16, Loss = 15.112
[2019-05-04 13:22] Train Step 4120/10000, Batch Size = 128, Examples/Sec = 4452.04, Accuracy = 0.14, Loss = 17.685
[2019-05-04 13:22] Train Step 4130/10000, Batch Size = 128, Examples/Sec = 4224.90, Accuracy = 0.12, Loss = 17.431
[2019-05-04 13:22] Train Step 4140/10000, Batch Size = 128, Examples/Sec = 4477.51, Accuracy = 0.06, Loss = 18.177
[2019-05-04 13:22] Train Step 4150/10000, Batch Size = 128, Examples/Sec = 4217.30, Accuracy = 0.11, Loss = 17.178
[2019-05-04 13:22] Train Step 4160/10000, Batch Size = 128, Examples/Sec = 4519.15, Accuracy = 0.08, Loss = 16.454
[2019-05-04 13:23] Train Step 4170/10000, Batch Size = 128, Examples/Sec = 4345.62, Accuracy = 0.10, Loss = 17.000
[2019-05-04 13:23] Train Step 4180/10000, Batch Size = 128, Examples/Sec = 4043.83, Accuracy = 0.16, Loss = 16.683
[2019-05-04 13:23] Train Step 4190/10000, Batch Size = 128, Examples/Sec = 4495.31, Accuracy = 0.07, Loss = 16.537
[2019-05-04 13:23] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 4466.44, Accuracy = 0.05, Loss = 16.739
[2019-05-04 13:23] Train Step 4210/10000, Batch Size = 128, Examples/Sec = 4407.66, Accuracy = 0.09, Loss = 18.033
[2019-05-04 13:23] Train Step 4220/10000, Batch Size = 128, Examples/Sec = 4319.33, Accuracy = 0.09, Loss = 16.724
[2019-05-04 13:23] Train Step 4230/10000, Batch Size = 128, Examples/Sec = 4501.53, Accuracy = 0.12, Loss = 16.525
[2019-05-04 13:23] Train Step 4240/10000, Batch Size = 128, Examples/Sec = 4456.88, Accuracy = 0.10, Loss = 14.755
[2019-05-04 13:23] Train Step 4250/10000, Batch Size = 128, Examples/Sec = 4499.12, Accuracy = 0.09, Loss = 20.075
[2019-05-04 13:23] Train Step 4260/10000, Batch Size = 128, Examples/Sec = 4517.33, Accuracy = 0.16, Loss = 15.800
[2019-05-04 13:23] Train Step 4270/10000, Batch Size = 128, Examples/Sec = 4024.25, Accuracy = 0.07, Loss = 16.557
[2019-05-04 13:23] Train Step 4280/10000, Batch Size = 128, Examples/Sec = 4517.94, Accuracy = 0.12, Loss = 16.909
[2019-05-04 13:23] Train Step 4290/10000, Batch Size = 128, Examples/Sec = 4479.49, Accuracy = 0.12, Loss = 16.982
[2019-05-04 13:23] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 4260.47, Accuracy = 0.07, Loss = 17.719
[2019-05-04 13:23] Train Step 4310/10000, Batch Size = 128, Examples/Sec = 3740.27, Accuracy = 0.10, Loss = 17.198
[2019-05-04 13:23] Train Step 4320/10000, Batch Size = 128, Examples/Sec = 4515.16, Accuracy = 0.12, Loss = 17.837
[2019-05-04 13:23] Train Step 4330/10000, Batch Size = 128, Examples/Sec = 4211.81, Accuracy = 0.12, Loss = 15.880
[2019-05-04 13:23] Train Step 4340/10000, Batch Size = 128, Examples/Sec = 4545.63, Accuracy = 0.09, Loss = 18.014
[2019-05-04 13:23] Train Step 4350/10000, Batch Size = 128, Examples/Sec = 4218.79, Accuracy = 0.09, Loss = 16.776
[2019-05-04 13:23] Train Step 4360/10000, Batch Size = 128, Examples/Sec = 4008.32, Accuracy = 0.04, Loss = 18.565
[2019-05-04 13:23] Train Step 4370/10000, Batch Size = 128, Examples/Sec = 4487.20, Accuracy = 0.11, Loss = 18.072
[2019-05-04 13:23] Train Step 4380/10000, Batch Size = 128, Examples/Sec = 4502.59, Accuracy = 0.10, Loss = 17.227
[2019-05-04 13:23] Train Step 4390/10000, Batch Size = 128, Examples/Sec = 4323.33, Accuracy = 0.04, Loss = 18.490
[2019-05-04 13:23] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 4018.40, Accuracy = 0.09, Loss = 16.841
[2019-05-04 13:23] Train Step 4410/10000, Batch Size = 128, Examples/Sec = 4246.22, Accuracy = 0.10, Loss = 16.453
[2019-05-04 13:23] Train Step 4420/10000, Batch Size = 128, Examples/Sec = 4490.39, Accuracy = 0.10, Loss = 19.204
[2019-05-04 13:23] Train Step 4430/10000, Batch Size = 128, Examples/Sec = 4500.51, Accuracy = 0.07, Loss = 18.969
[2019-05-04 13:23] Train Step 4440/10000, Batch Size = 128, Examples/Sec = 4270.64, Accuracy = 0.07, Loss = 18.809
[2019-05-04 13:23] Train Step 4450/10000, Batch Size = 128, Examples/Sec = 4526.70, Accuracy = 0.12, Loss = 17.833
[2019-05-04 13:23] Train Step 4460/10000, Batch Size = 128, Examples/Sec = 4158.89, Accuracy = 0.11, Loss = 16.316
[2019-05-04 13:23] Train Step 4470/10000, Batch Size = 128, Examples/Sec = 4501.84, Accuracy = 0.09, Loss = 17.998
[2019-05-04 13:23] Train Step 4480/10000, Batch Size = 128, Examples/Sec = 4484.76, Accuracy = 0.09, Loss = 17.673
[2019-05-04 13:23] Train Step 4490/10000, Batch Size = 128, Examples/Sec = 4037.35, Accuracy = 0.14, Loss = 15.977
[2019-05-04 13:23] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 4488.06, Accuracy = 0.13, Loss = 17.086
[2019-05-04 13:23] Train Step 4510/10000, Batch Size = 128, Examples/Sec = 4379.94, Accuracy = 0.09, Loss = 18.195
[2019-05-04 13:23] Train Step 4520/10000, Batch Size = 128, Examples/Sec = 4407.30, Accuracy = 0.09, Loss = 16.790
[2019-05-04 13:23] Train Step 4530/10000, Batch Size = 128, Examples/Sec = 4539.29, Accuracy = 0.11, Loss = 16.965
[2019-05-04 13:23] Train Step 4540/10000, Batch Size = 128, Examples/Sec = 4234.37, Accuracy = 0.11, Loss = 17.697
[2019-05-04 13:23] Train Step 4550/10000, Batch Size = 128, Examples/Sec = 4489.07, Accuracy = 0.12, Loss = 17.478
[2019-05-04 13:23] Train Step 4560/10000, Batch Size = 128, Examples/Sec = 4485.55, Accuracy = 0.09, Loss = 17.654
[2019-05-04 13:23] Train Step 4570/10000, Batch Size = 128, Examples/Sec = 4450.12, Accuracy = 0.06, Loss = 18.390
[2019-05-04 13:23] Train Step 4580/10000, Batch Size = 128, Examples/Sec = 3832.25, Accuracy = 0.12, Loss = 16.229
[2019-05-04 13:23] Train Step 4590/10000, Batch Size = 128, Examples/Sec = 4508.38, Accuracy = 0.09, Loss = 16.851
[2019-05-04 13:23] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 3999.19, Accuracy = 0.07, Loss = 16.706
[2019-05-04 13:23] Train Step 4610/10000, Batch Size = 128, Examples/Sec = 4498.29, Accuracy = 0.09, Loss = 18.907
[2019-05-04 13:23] Train Step 4620/10000, Batch Size = 128, Examples/Sec = 4482.29, Accuracy = 0.11, Loss = 15.547
[2019-05-04 13:23] Train Step 4630/10000, Batch Size = 128, Examples/Sec = 4073.22, Accuracy = 0.15, Loss = 16.346
[2019-05-04 13:23] Train Step 4640/10000, Batch Size = 128, Examples/Sec = 4474.86, Accuracy = 0.07, Loss = 17.831
[2019-05-04 13:23] Train Step 4650/10000, Batch Size = 128, Examples/Sec = 4432.70, Accuracy = 0.12, Loss = 16.210
[2019-05-04 13:23] Train Step 4660/10000, Batch Size = 128, Examples/Sec = 4448.60, Accuracy = 0.10, Loss = 19.953
[2019-05-04 13:23] Train Step 4670/10000, Batch Size = 128, Examples/Sec = 3729.59, Accuracy = 0.09, Loss = 16.559
[2019-05-04 13:23] Train Step 4680/10000, Batch Size = 128, Examples/Sec = 3999.78, Accuracy = 0.10, Loss = 18.081
[2019-05-04 13:23] Train Step 4690/10000, Batch Size = 128, Examples/Sec = 4506.98, Accuracy = 0.05, Loss = 17.266
[2019-05-04 13:23] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 4031.17, Accuracy = 0.14, Loss = 17.400
[2019-05-04 13:23] Train Step 4710/10000, Batch Size = 128, Examples/Sec = 4508.04, Accuracy = 0.07, Loss = 17.531
[2019-05-04 13:23] Train Step 4720/10000, Batch Size = 128, Examples/Sec = 4505.12, Accuracy = 0.12, Loss = 16.734
[2019-05-04 13:23] Train Step 4730/10000, Batch Size = 128, Examples/Sec = 4437.68, Accuracy = 0.11, Loss = 17.170
[2019-05-04 13:23] Train Step 4740/10000, Batch Size = 128, Examples/Sec = 4498.06, Accuracy = 0.10, Loss = 17.278
[2019-05-04 13:23] Train Step 4750/10000, Batch Size = 128, Examples/Sec = 4943.52, Accuracy = 0.15, Loss = 16.839
[2019-05-04 13:23] Train Step 4760/10000, Batch Size = 128, Examples/Sec = 4501.46, Accuracy = 0.09, Loss = 17.265
[2019-05-04 13:23] Train Step 4770/10000, Batch Size = 128, Examples/Sec = 4484.61, Accuracy = 0.15, Loss = 17.382
[2019-05-04 13:23] Train Step 4780/10000, Batch Size = 128, Examples/Sec = 4046.30, Accuracy = 0.08, Loss = 20.789
[2019-05-04 13:23] Train Step 4790/10000, Batch Size = 128, Examples/Sec = 4474.19, Accuracy = 0.13, Loss = 15.938
[2019-05-04 13:23] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 4928.04, Accuracy = 0.06, Loss = 20.171
[2019-05-04 13:23] Train Step 4810/10000, Batch Size = 128, Examples/Sec = 4132.54, Accuracy = 0.09, Loss = 17.630
[2019-05-04 13:23] Train Step 4820/10000, Batch Size = 128, Examples/Sec = 4767.06, Accuracy = 0.08, Loss = 18.696
[2019-05-04 13:23] Train Step 4830/10000, Batch Size = 128, Examples/Sec = 4300.99, Accuracy = 0.08, Loss = 16.942
[2019-05-04 13:23] Train Step 4840/10000, Batch Size = 128, Examples/Sec = 4213.40, Accuracy = 0.06, Loss = 18.038
[2019-05-04 13:23] Train Step 4850/10000, Batch Size = 128, Examples/Sec = 4504.29, Accuracy = 0.09, Loss = 16.713
[2019-05-04 13:23] Train Step 4860/10000, Batch Size = 128, Examples/Sec = 4095.84, Accuracy = 0.09, Loss = 16.194
[2019-05-04 13:23] Train Step 4870/10000, Batch Size = 128, Examples/Sec = 4385.16, Accuracy = 0.08, Loss = 17.520
[2019-05-04 13:23] Train Step 4880/10000, Batch Size = 128, Examples/Sec = 4534.19, Accuracy = 0.13, Loss = 16.586
[2019-05-04 13:23] Train Step 4890/10000, Batch Size = 128, Examples/Sec = 3683.96, Accuracy = 0.10, Loss = 16.936
[2019-05-04 13:23] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 3791.14, Accuracy = 0.13, Loss = 16.678
[2019-05-04 13:23] Train Step 4910/10000, Batch Size = 128, Examples/Sec = 4092.47, Accuracy = 0.10, Loss = 17.821
[2019-05-04 13:23] Train Step 4920/10000, Batch Size = 128, Examples/Sec = 4479.49, Accuracy = 0.09, Loss = 17.080
[2019-05-04 13:23] Train Step 4930/10000, Batch Size = 128, Examples/Sec = 4501.87, Accuracy = 0.07, Loss = 18.429
[2019-05-04 13:23] Train Step 4940/10000, Batch Size = 128, Examples/Sec = 4920.73, Accuracy = 0.11, Loss = 18.404
[2019-05-04 13:23] Train Step 4950/10000, Batch Size = 128, Examples/Sec = 4474.71, Accuracy = 0.09, Loss = 16.308
[2019-05-04 13:23] Train Step 4960/10000, Batch Size = 128, Examples/Sec = 4459.73, Accuracy = 0.11, Loss = 17.020
[2019-05-04 13:23] Train Step 4970/10000, Batch Size = 128, Examples/Sec = 4466.41, Accuracy = 0.09, Loss = 18.454
[2019-05-04 13:23] Train Step 4980/10000, Batch Size = 128, Examples/Sec = 4453.36, Accuracy = 0.12, Loss = 17.231
[2019-05-04 13:23] Train Step 4990/10000, Batch Size = 128, Examples/Sec = 4086.83, Accuracy = 0.09, Loss = 17.953
[2019-05-04 13:23] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 4500.67, Accuracy = 0.09, Loss = 17.405
[2019-05-04 13:23] Train Step 5010/10000, Batch Size = 128, Examples/Sec = 4442.71, Accuracy = 0.15, Loss = 16.360
[2019-05-04 13:23] Train Step 5020/10000, Batch Size = 128, Examples/Sec = 4525.17, Accuracy = 0.13, Loss = 14.599
[2019-05-04 13:23] Train Step 5030/10000, Batch Size = 128, Examples/Sec = 4389.86, Accuracy = 0.08, Loss = 17.813
[2019-05-04 13:23] Train Step 5040/10000, Batch Size = 128, Examples/Sec = 4515.85, Accuracy = 0.11, Loss = 16.950
[2019-05-04 13:23] Train Step 5050/10000, Batch Size = 128, Examples/Sec = 4333.41, Accuracy = 0.07, Loss = 18.912
[2019-05-04 13:23] Train Step 5060/10000, Batch Size = 128, Examples/Sec = 4485.92, Accuracy = 0.09, Loss = 20.070
[2019-05-04 13:23] Train Step 5070/10000, Batch Size = 128, Examples/Sec = 4503.31, Accuracy = 0.12, Loss = 16.434
[2019-05-04 13:23] Train Step 5080/10000, Batch Size = 128, Examples/Sec = 4464.73, Accuracy = 0.12, Loss = 17.721
[2019-05-04 13:23] Train Step 5090/10000, Batch Size = 128, Examples/Sec = 4228.30, Accuracy = 0.06, Loss = 17.278
[2019-05-04 13:23] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 4851.97, Accuracy = 0.10, Loss = 18.253
[2019-05-04 13:23] Train Step 5110/10000, Batch Size = 128, Examples/Sec = 4388.96, Accuracy = 0.09, Loss = 17.824
[2019-05-04 13:23] Train Step 5120/10000, Batch Size = 128, Examples/Sec = 4491.89, Accuracy = 0.05, Loss = 19.418
[2019-05-04 13:23] Train Step 5130/10000, Batch Size = 128, Examples/Sec = 4045.51, Accuracy = 0.11, Loss = 15.950
[2019-05-04 13:23] Train Step 5140/10000, Batch Size = 128, Examples/Sec = 4507.85, Accuracy = 0.14, Loss = 17.490
[2019-05-04 13:23] Train Step 5150/10000, Batch Size = 128, Examples/Sec = 4485.89, Accuracy = 0.11, Loss = 16.463
[2019-05-04 13:23] Train Step 5160/10000, Batch Size = 128, Examples/Sec = 4512.01, Accuracy = 0.06, Loss = 20.137
[2019-05-04 13:23] Train Step 5170/10000, Batch Size = 128, Examples/Sec = 4481.02, Accuracy = 0.12, Loss = 18.270
[2019-05-04 13:23] Train Step 5180/10000, Batch Size = 128, Examples/Sec = 4574.72, Accuracy = 0.06, Loss = 19.925
[2019-05-04 13:23] Train Step 5190/10000, Batch Size = 128, Examples/Sec = 4507.39, Accuracy = 0.06, Loss = 18.661
[2019-05-04 13:23] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 4144.19, Accuracy = 0.11, Loss = 17.981
[2019-05-04 13:23] Train Step 5210/10000, Batch Size = 128, Examples/Sec = 4516.34, Accuracy = 0.16, Loss = 14.932
[2019-05-04 13:23] Train Step 5220/10000, Batch Size = 128, Examples/Sec = 4465.03, Accuracy = 0.12, Loss = 16.961
[2019-05-04 13:23] Train Step 5230/10000, Batch Size = 128, Examples/Sec = 4476.16, Accuracy = 0.12, Loss = 16.794
[2019-05-04 13:23] Train Step 5240/10000, Batch Size = 128, Examples/Sec = 4195.88, Accuracy = 0.15, Loss = 16.270
[2019-05-04 13:23] Train Step 5250/10000, Batch Size = 128, Examples/Sec = 4359.35, Accuracy = 0.16, Loss = 16.563
[2019-05-04 13:23] Train Step 5260/10000, Batch Size = 128, Examples/Sec = 4486.97, Accuracy = 0.09, Loss = 18.084
[2019-05-04 13:23] Train Step 5270/10000, Batch Size = 128, Examples/Sec = 4226.33, Accuracy = 0.08, Loss = 17.020
[2019-05-04 13:23] Train Step 5280/10000, Batch Size = 128, Examples/Sec = 3770.66, Accuracy = 0.07, Loss = 21.948
[2019-05-04 13:23] Train Step 5290/10000, Batch Size = 128, Examples/Sec = 3875.68, Accuracy = 0.10, Loss = 18.021
[2019-05-04 13:23] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 3849.06, Accuracy = 0.10, Loss = 17.916
[2019-05-04 13:23] Train Step 5310/10000, Batch Size = 128, Examples/Sec = 3861.44, Accuracy = 0.09, Loss = 18.497
[2019-05-04 13:23] Train Step 5320/10000, Batch Size = 128, Examples/Sec = 3937.82, Accuracy = 0.09, Loss = 17.447
[2019-05-04 13:23] Train Step 5330/10000, Batch Size = 128, Examples/Sec = 4463.06, Accuracy = 0.12, Loss = 16.727
[2019-05-04 13:23] Train Step 5340/10000, Batch Size = 128, Examples/Sec = 4289.96, Accuracy = 0.07, Loss = 18.663
[2019-05-04 13:23] Train Step 5350/10000, Batch Size = 128, Examples/Sec = 4483.30, Accuracy = 0.07, Loss = 18.809
[2019-05-04 13:23] Train Step 5360/10000, Batch Size = 128, Examples/Sec = 4468.82, Accuracy = 0.11, Loss = 17.669
[2019-05-04 13:23] Train Step 5370/10000, Batch Size = 128, Examples/Sec = 4429.59, Accuracy = 0.16, Loss = 14.412
[2019-05-04 13:23] Train Step 5380/10000, Batch Size = 128, Examples/Sec = 4500.55, Accuracy = 0.12, Loss = 16.830
[2019-05-04 13:23] Train Step 5390/10000, Batch Size = 128, Examples/Sec = 4039.20, Accuracy = 0.04, Loss = 20.574
[2019-05-04 13:23] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 4489.45, Accuracy = 0.09, Loss = 17.518
[2019-05-04 13:23] Train Step 5410/10000, Batch Size = 128, Examples/Sec = 4478.18, Accuracy = 0.07, Loss = 18.351
[2019-05-04 13:23] Train Step 5420/10000, Batch Size = 128, Examples/Sec = 4496.03, Accuracy = 0.08, Loss = 16.772
[2019-05-04 13:23] Train Step 5430/10000, Batch Size = 128, Examples/Sec = 4024.28, Accuracy = 0.07, Loss = 19.619
[2019-05-04 13:23] Train Step 5440/10000, Batch Size = 128, Examples/Sec = 4503.42, Accuracy = 0.10, Loss = 17.657
[2019-05-04 13:23] Train Step 5450/10000, Batch Size = 128, Examples/Sec = 4514.78, Accuracy = 0.14, Loss = 18.039
[2019-05-04 13:23] Train Step 5460/10000, Batch Size = 128, Examples/Sec = 4925.78, Accuracy = 0.09, Loss = 16.158
[2019-05-04 13:23] Train Step 5470/10000, Batch Size = 128, Examples/Sec = 4468.71, Accuracy = 0.08, Loss = 18.132
[2019-05-04 13:23] Train Step 5480/10000, Batch Size = 128, Examples/Sec = 4751.74, Accuracy = 0.09, Loss = 17.876
[2019-05-04 13:23] Train Step 5490/10000, Batch Size = 128, Examples/Sec = 4455.29, Accuracy = 0.06, Loss = 18.159
[2019-05-04 13:23] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 4558.48, Accuracy = 0.12, Loss = 16.018
[2019-05-04 13:23] Train Step 5510/10000, Batch Size = 128, Examples/Sec = 4497.76, Accuracy = 0.10, Loss = 18.209
[2019-05-04 13:23] Train Step 5520/10000, Batch Size = 128, Examples/Sec = 4501.19, Accuracy = 0.05, Loss = 19.272
[2019-05-04 13:23] Train Step 5530/10000, Batch Size = 128, Examples/Sec = 4773.88, Accuracy = 0.06, Loss = 17.577
[2019-05-04 13:23] Train Step 5540/10000, Batch Size = 128, Examples/Sec = 4534.08, Accuracy = 0.09, Loss = 18.019
[2019-05-04 13:23] Train Step 5550/10000, Batch Size = 128, Examples/Sec = 4304.71, Accuracy = 0.09, Loss = 16.961
[2019-05-04 13:23] Train Step 5560/10000, Batch Size = 128, Examples/Sec = 4454.47, Accuracy = 0.10, Loss = 18.690
[2019-05-04 13:23] Train Step 5570/10000, Batch Size = 128, Examples/Sec = 4299.51, Accuracy = 0.11, Loss = 18.993
[2019-05-04 13:23] Train Step 5580/10000, Batch Size = 128, Examples/Sec = 4472.69, Accuracy = 0.11, Loss = 17.038
[2019-05-04 13:23] Train Step 5590/10000, Batch Size = 128, Examples/Sec = 4493.09, Accuracy = 0.10, Loss = 17.877
[2019-05-04 13:23] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 4023.89, Accuracy = 0.14, Loss = 16.360
[2019-05-04 13:23] Train Step 5610/10000, Batch Size = 128, Examples/Sec = 4476.83, Accuracy = 0.08, Loss = 19.688
[2019-05-04 13:23] Train Step 5620/10000, Batch Size = 128, Examples/Sec = 4523.68, Accuracy = 0.06, Loss = 18.024
[2019-05-04 13:23] Train Step 5630/10000, Batch Size = 128, Examples/Sec = 4328.49, Accuracy = 0.13, Loss = 17.143
[2019-05-04 13:23] Train Step 5640/10000, Batch Size = 128, Examples/Sec = 4055.16, Accuracy = 0.13, Loss = 17.811
[2019-05-04 13:23] Train Step 5650/10000, Batch Size = 128, Examples/Sec = 4504.29, Accuracy = 0.10, Loss = 17.002
[2019-05-04 13:23] Train Step 5660/10000, Batch Size = 128, Examples/Sec = 4136.08, Accuracy = 0.08, Loss = 17.494
