/var/spool/slurm-llnl/slurmd/job2259371/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 12:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 196.19, Accuracy = 0.12, Loss = 16.725
[2019-05-04 13:20] Train Step 9880/10000, Batch Size = 128, Examples/Sec = 4807.74, Accuracy = 0.09, Loss = 18.368
[2019-05-04 13:20] Train Step 9890/10000, Batch Size = 128, Examples/Sec = 5102.17, Accuracy = 0.06, Loss = 20.244
[2019-05-04 13:20] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 4875.06, Accuracy = 0.11, Loss = 18.132
[2019-05-04 13:20] Train Step 9910/10000, Batch Size = 128, Examples/Sec = 4632.55, Accuracy = 0.12, Loss = 16.521
[2019-05-04 13:20] Train Step 9920/10000, Batch Size = 128, Examples/Sec = 4618.56, Accuracy = 0.12, Loss = 19.131
[2019-05-04 13:20] Train Step 9930/10000, Batch Size = 128, Examples/Sec = 5111.74, Accuracy = 0.09, Loss = 19.381
[2019-05-04 13:20] Train Step 9940/10000, Batch Size = 128, Examples/Sec = 4631.79, Accuracy = 0.10, Loss = 17.253
[2019-05-04 13:20] Train Step 9950/10000, Batch Size = 128, Examples/Sec = 5030.65, Accuracy = 0.09, Loss = 19.912
[2019-05-04 13:20] Train Step 9960/10000, Batch Size = 128, Examples/Sec = 4955.38, Accuracy = 0.10, Loss = 19.529
[2019-05-04 13:20] Train Step 9970/10000, Batch Size = 128, Examples/Sec = 5044.03, Accuracy = 0.12, Loss = 19.690
[2019-05-04 13:20] Train Step 9980/10000, Batch Size = 128, Examples/Sec = 4997.26, Accuracy = 0.09, Loss = 17.945
[2019-05-04 13:20] Train Step 9990/10000, Batch Size = 128, Examples/Sec = 4844.53, Accuracy = 0.06, Loss = 18.516
[2019-05-04 13:20] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 4910.64, Accuracy = 0.05, Loss = 18.014
Done training.
[2019-05-04 13:20] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3573.87, Accuracy = 0.09, Loss = 13.785
[2019-05-04 13:20] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 3926.30, Accuracy = 0.16, Loss = 13.898
[2019-05-04 13:20] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 4976.93, Accuracy = 0.07, Loss = 15.465
[2019-05-04 13:20] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 4171.07, Accuracy = 0.07, Loss = 18.067
[2019-05-04 13:20] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 4536.99, Accuracy = 0.07, Loss = 14.812
[2019-05-04 13:20] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 4464.70, Accuracy = 0.07, Loss = 14.887
[2019-05-04 13:20] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 4506.07, Accuracy = 0.08, Loss = 14.782
[2019-05-04 13:20] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 4481.24, Accuracy = 0.15, Loss = 15.301
[2019-05-04 13:20] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 4266.87, Accuracy = 0.08, Loss = 14.033
[2019-05-04 13:20] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 4662.44, Accuracy = 0.12, Loss = 15.137
[2019-05-04 13:20] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 3953.04, Accuracy = 0.07, Loss = 14.751
[2019-05-04 13:20] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 4390.22, Accuracy = 0.09, Loss = 14.757
[2019-05-04 13:20] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 4468.15, Accuracy = 0.09, Loss = 14.936
[2019-05-04 13:20] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 4017.41, Accuracy = 0.09, Loss = 13.943
[2019-05-04 13:20] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 5148.61, Accuracy = 0.08, Loss = 16.781
[2019-05-04 13:20] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 5168.53, Accuracy = 0.14, Loss = 14.913
[2019-05-04 13:20] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 4587.50, Accuracy = 0.07, Loss = 14.543
[2019-05-04 13:20] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 4490.16, Accuracy = 0.08, Loss = 15.844
[2019-05-04 13:20] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 4555.12, Accuracy = 0.15, Loss = 14.471
[2019-05-04 13:20] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 4468.93, Accuracy = 0.12, Loss = 14.780
[2019-05-04 13:20] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 4344.04, Accuracy = 0.10, Loss = 15.380
[2019-05-04 13:20] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 4461.58, Accuracy = 0.08, Loss = 14.398
[2019-05-04 13:20] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 4556.47, Accuracy = 0.12, Loss = 14.806
[2019-05-04 13:20] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 4491.93, Accuracy = 0.09, Loss = 15.143
[2019-05-04 13:20] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 4531.36, Accuracy = 0.18, Loss = 14.939
[2019-05-04 13:20] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 5199.32, Accuracy = 0.15, Loss = 14.785
[2019-05-04 13:20] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 3847.27, Accuracy = 0.12, Loss = 14.668
[2019-05-04 13:20] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 4466.96, Accuracy = 0.09, Loss = 14.124
[2019-05-04 13:20] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 4441.17, Accuracy = 0.09, Loss = 15.453
[2019-05-04 13:20] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 3961.83, Accuracy = 0.09, Loss = 16.891
[2019-05-04 13:20] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 4094.19, Accuracy = 0.10, Loss = 15.344
[2019-05-04 13:20] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 4896.58, Accuracy = 0.12, Loss = 15.128
[2019-05-04 13:20] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 3963.55, Accuracy = 0.14, Loss = 13.751
[2019-05-04 13:20] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 4530.10, Accuracy = 0.09, Loss = 16.870
[2019-05-04 13:20] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 4546.09, Accuracy = 0.10, Loss = 15.941
[2019-05-04 13:20] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 4529.94, Accuracy = 0.09, Loss = 15.049
[2019-05-04 13:20] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 4456.88, Accuracy = 0.08, Loss = 15.721
[2019-05-04 13:20] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 4503.65, Accuracy = 0.14, Loss = 15.202
[2019-05-04 13:20] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 4305.51, Accuracy = 0.09, Loss = 16.317
[2019-05-04 13:20] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 4897.88, Accuracy = 0.08, Loss = 14.643
[2019-05-04 13:20] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 4503.01, Accuracy = 0.11, Loss = 14.092
[2019-05-04 13:20] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 4538.25, Accuracy = 0.13, Loss = 15.032
[2019-05-04 13:20] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 4535.15, Accuracy = 0.08, Loss = 16.104
[2019-05-04 13:20] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 4530.63, Accuracy = 0.16, Loss = 16.773
[2019-05-04 13:20] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 4397.52, Accuracy = 0.12, Loss = 16.084
[2019-05-04 13:20] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 4535.76, Accuracy = 0.16, Loss = 14.776
[2019-05-04 13:20] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 4505.73, Accuracy = 0.09, Loss = 17.165
[2019-05-04 13:20] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 4484.54, Accuracy = 0.11, Loss = 13.791
[2019-05-04 13:20] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 4535.38, Accuracy = 0.11, Loss = 16.335
[2019-05-04 13:20] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 4450.67, Accuracy = 0.08, Loss = 16.320
[2019-05-04 13:20] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 4538.64, Accuracy = 0.11, Loss = 15.215
[2019-05-04 13:20] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 5324.89, Accuracy = 0.09, Loss = 16.278
[2019-05-04 13:20] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 4524.07, Accuracy = 0.12, Loss = 14.762
[2019-05-04 13:20] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 4484.69, Accuracy = 0.09, Loss = 14.431
[2019-05-04 13:20] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 4438.27, Accuracy = 0.09, Loss = 15.906
[2019-05-04 13:20] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 4483.34, Accuracy = 0.11, Loss = 15.870
[2019-05-04 13:20] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 4507.28, Accuracy = 0.12, Loss = 14.261
[2019-05-04 13:20] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 4475.19, Accuracy = 0.08, Loss = 14.419
[2019-05-04 13:20] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 4484.80, Accuracy = 0.10, Loss = 16.059
[2019-05-04 13:20] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 4515.66, Accuracy = 0.11, Loss = 15.845
[2019-05-04 13:20] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 4474.67, Accuracy = 0.10, Loss = 17.174
[2019-05-04 13:20] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 4480.46, Accuracy = 0.14, Loss = 15.202
[2019-05-04 13:20] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 4519.69, Accuracy = 0.06, Loss = 14.734
[2019-05-04 13:20] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 4453.84, Accuracy = 0.05, Loss = 16.237
[2019-05-04 13:20] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 4589.15, Accuracy = 0.11, Loss = 14.789
[2019-05-04 13:20] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 4492.57, Accuracy = 0.12, Loss = 13.639
[2019-05-04 13:20] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 4493.09, Accuracy = 0.09, Loss = 15.933
[2019-05-04 13:20] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 4490.39, Accuracy = 0.10, Loss = 15.703
[2019-05-04 13:20] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 4542.55, Accuracy = 0.08, Loss = 14.555
[2019-05-04 13:20] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 4531.78, Accuracy = 0.09, Loss = 14.377
[2019-05-04 13:20] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 4489.56, Accuracy = 0.10, Loss = 14.162
[2019-05-04 13:20] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 4565.50, Accuracy = 0.16, Loss = 13.868
[2019-05-04 13:20] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 4439.41, Accuracy = 0.09, Loss = 16.029
[2019-05-04 13:20] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 4527.54, Accuracy = 0.09, Loss = 16.178
[2019-05-04 13:20] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 4502.06, Accuracy = 0.07, Loss = 16.205
[2019-05-04 13:20] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 4572.34, Accuracy = 0.16, Loss = 14.176
[2019-05-04 13:20] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 4511.79, Accuracy = 0.12, Loss = 15.627
[2019-05-04 13:20] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 4993.73, Accuracy = 0.09, Loss = 15.583
[2019-05-04 13:20] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 4582.45, Accuracy = 0.12, Loss = 14.080
[2019-05-04 13:20] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 4539.44, Accuracy = 0.05, Loss = 15.619
[2019-05-04 13:20] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 4527.65, Accuracy = 0.12, Loss = 15.541
[2019-05-04 13:20] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 4516.11, Accuracy = 0.12, Loss = 15.310
[2019-05-04 13:20] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 4485.85, Accuracy = 0.10, Loss = 14.822
[2019-05-04 13:20] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 4520.56, Accuracy = 0.09, Loss = 16.014
[2019-05-04 13:20] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 4457.69, Accuracy = 0.09, Loss = 15.603
[2019-05-04 13:20] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 4473.33, Accuracy = 0.09, Loss = 14.020
[2019-05-04 13:20] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 4533.08, Accuracy = 0.14, Loss = 14.162
[2019-05-04 13:20] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 4509.55, Accuracy = 0.09, Loss = 14.611
[2019-05-04 13:20] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 4550.56, Accuracy = 0.10, Loss = 15.404
[2019-05-04 13:20] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 4463.62, Accuracy = 0.12, Loss = 16.159
[2019-05-04 13:20] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 4531.02, Accuracy = 0.09, Loss = 15.005
[2019-05-04 13:20] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 4448.20, Accuracy = 0.07, Loss = 16.037
[2019-05-04 13:20] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 4477.02, Accuracy = 0.12, Loss = 14.952
[2019-05-04 13:20] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 4556.63, Accuracy = 0.10, Loss = 15.396
[2019-05-04 13:20] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 4514.78, Accuracy = 0.12, Loss = 14.620
[2019-05-04 13:20] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 4496.52, Accuracy = 0.12, Loss = 14.145
[2019-05-04 13:20] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 4455.80, Accuracy = 0.13, Loss = 15.250
[2019-05-04 13:20] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 4488.92, Accuracy = 0.09, Loss = 14.970
[2019-05-04 13:20] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 4438.38, Accuracy = 0.12, Loss = 13.932
[2019-05-04 13:20] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 4516.83, Accuracy = 0.15, Loss = 15.423
[2019-05-04 13:20] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 4491.44, Accuracy = 0.10, Loss = 15.941
[2019-05-04 13:20] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 4524.94, Accuracy = 0.08, Loss = 15.091
[2019-05-04 13:20] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 4550.02, Accuracy = 0.14, Loss = 14.643
[2019-05-04 13:20] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 4500.97, Accuracy = 0.08, Loss = 15.623
[2019-05-04 13:20] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 4498.33, Accuracy = 0.02, Loss = 16.239
[2019-05-04 13:20] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 4511.14, Accuracy = 0.10, Loss = 15.722
[2019-05-04 13:20] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 4550.06, Accuracy = 0.12, Loss = 15.956
[2019-05-04 13:20] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 4492.87, Accuracy = 0.06, Loss = 13.509
[2019-05-04 13:20] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 4477.06, Accuracy = 0.09, Loss = 15.740
[2019-05-04 13:20] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 4553.15, Accuracy = 0.13, Loss = 14.411
[2019-05-04 13:20] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 4511.52, Accuracy = 0.16, Loss = 13.121
[2019-05-04 13:20] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 4511.37, Accuracy = 0.15, Loss = 13.124
[2019-05-04 13:20] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 4527.50, Accuracy = 0.09, Loss = 15.828
[2019-05-04 13:20] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 4497.31, Accuracy = 0.12, Loss = 14.147
[2019-05-04 13:20] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 4516.83, Accuracy = 0.08, Loss = 16.094
[2019-05-04 13:20] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 4527.54, Accuracy = 0.10, Loss = 14.033
[2019-05-04 13:20] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 4531.32, Accuracy = 0.07, Loss = 14.996
[2019-05-04 13:20] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 4490.39, Accuracy = 0.09, Loss = 14.956
[2019-05-04 13:20] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 4483.19, Accuracy = 0.13, Loss = 14.850
[2019-05-04 13:20] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 4520.33, Accuracy = 0.09, Loss = 14.971
[2019-05-04 13:20] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 4510.65, Accuracy = 0.11, Loss = 15.432
[2019-05-04 13:20] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 4490.80, Accuracy = 0.13, Loss = 14.491
[2019-05-04 13:20] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 4538.48, Accuracy = 0.10, Loss = 15.420
[2019-05-04 13:20] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 4496.11, Accuracy = 0.10, Loss = 14.104
[2019-05-04 13:20] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 4489.68, Accuracy = 0.06, Loss = 14.002
[2019-05-04 13:20] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 4488.59, Accuracy = 0.13, Loss = 15.001
[2019-05-04 13:20] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 4516.57, Accuracy = 0.13, Loss = 13.664
[2019-05-04 13:20] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 4501.16, Accuracy = 0.10, Loss = 16.264
[2019-05-04 13:20] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 4515.35, Accuracy = 0.06, Loss = 16.565
[2019-05-04 13:20] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 4505.77, Accuracy = 0.11, Loss = 14.386
[2019-05-04 13:20] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 4480.79, Accuracy = 0.12, Loss = 15.273
[2019-05-04 13:20] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 4701.23, Accuracy = 0.16, Loss = 13.703
[2019-05-04 13:20] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 4534.73, Accuracy = 0.06, Loss = 15.182
[2019-05-04 13:20] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 4524.49, Accuracy = 0.12, Loss = 15.551
[2019-05-04 13:20] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 4491.40, Accuracy = 0.09, Loss = 14.788
[2019-05-04 13:20] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 4535.88, Accuracy = 0.10, Loss = 14.184
[2019-05-04 13:20] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 4491.25, Accuracy = 0.08, Loss = 14.264
[2019-05-04 13:20] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 4517.18, Accuracy = 0.16, Loss = 14.120
[2019-05-04 13:20] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 4504.71, Accuracy = 0.16, Loss = 14.566
[2019-05-04 13:20] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 3858.58, Accuracy = 0.12, Loss = 14.839
[2019-05-04 13:20] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 4514.33, Accuracy = 0.14, Loss = 15.021
[2019-05-04 13:20] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 4551.53, Accuracy = 0.11, Loss = 15.736
[2019-05-04 13:20] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 4354.36, Accuracy = 0.10, Loss = 15.337
[2019-05-04 13:20] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 4517.44, Accuracy = 0.09, Loss = 14.770
[2019-05-04 13:20] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 4486.82, Accuracy = 0.09, Loss = 15.828
[2019-05-04 13:20] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 4472.02, Accuracy = 0.08, Loss = 15.117
[2019-05-04 13:20] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 4412.44, Accuracy = 0.09, Loss = 15.029
[2019-05-04 13:20] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 4517.02, Accuracy = 0.11, Loss = 14.123
[2019-05-04 13:20] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 4558.79, Accuracy = 0.10, Loss = 14.360
[2019-05-04 13:20] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 4502.44, Accuracy = 0.09, Loss = 16.611
[2019-05-04 13:20] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 4480.23, Accuracy = 0.16, Loss = 15.059
[2019-05-04 13:20] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 4490.99, Accuracy = 0.11, Loss = 14.760
[2019-05-04 13:20] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 4501.95, Accuracy = 0.09, Loss = 15.866
[2019-05-04 13:20] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 4509.97, Accuracy = 0.09, Loss = 16.102
[2019-05-04 13:20] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 4487.01, Accuracy = 0.08, Loss = 15.719
[2019-05-04 13:20] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 4544.79, Accuracy = 0.16, Loss = 14.058
[2019-05-04 13:20] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 4505.16, Accuracy = 0.12, Loss = 14.712
[2019-05-04 13:20] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 4473.25, Accuracy = 0.10, Loss = 16.030
[2019-05-04 13:20] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 4504.93, Accuracy = 0.11, Loss = 15.925
[2019-05-04 13:20] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 4456.84, Accuracy = 0.12, Loss = 14.779
[2019-05-04 13:20] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 4427.03, Accuracy = 0.09, Loss = 16.170
[2019-05-04 13:20] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 4534.34, Accuracy = 0.14, Loss = 14.184
[2019-05-04 13:20] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 4532.09, Accuracy = 0.14, Loss = 14.300
[2019-05-04 13:20] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 4479.97, Accuracy = 0.16, Loss = 13.983
[2019-05-04 13:20] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 4437.87, Accuracy = 0.11, Loss = 15.169
[2019-05-04 13:20] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 4510.38, Accuracy = 0.14, Loss = 15.506
[2019-05-04 13:20] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 4470.72, Accuracy = 0.13, Loss = 14.197
[2019-05-04 13:20] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 4525.82, Accuracy = 0.08, Loss = 15.209
[2019-05-04 13:20] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 4461.21, Accuracy = 0.10, Loss = 15.491
[2019-05-04 13:20] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 4487.09, Accuracy = 0.15, Loss = 15.165
